p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
7.49473271679097e-7,0.6595045873282466,0.378,0.263,0.02743147121672663,3,DDOST
7.624068154669391e-7,0.2872385728102262,0.334,0.212,0.02790485185290544,3,ESYT2
8.10838079420455e-7,0.6057067330494401,0.29,0.177,0.02967748454486807,3,FOXN2
8.121383209302937e-7,0.6864514205616833,0.42,0.297,0.02972507468436968,3,RAC1
8.342477228379608e-7,0.6282866558646859,0.345,0.228,0.0305343009035922,3,TUBB2A
8.403087459868204e-7,0.5136790695624472,0.508,0.377,0.030756140411863614,3,PCED1B-AS1
8.912378154747656e-7,0.5196941610131491,0.505,0.389,0.0326201952841919,3,TPI1
8.912691209425044e-7,0.7380569455426312,0.36,0.246,0.0326213410956166,3,PLEKHJ1
9.155550885228465e-7,0.5237109157595822,0.43,0.301,0.03351023179502471,3,MTCH1
1.0995549142438559e-6,0.3441934863577404,0.585,0.456,0.04024480941623937,3,SCAF11
1.127049230279588e-6,0.6303282118352456,0.394,0.282,0.041251128877463204,3,SCPEP1
1.3036910220761103e-6,0.3455230140399974,0.733,0.605,0.047716395099007713,3,CD79B
1.3375776568065403e-6,0.48348986188192944,0.521,0.39,0.048956679816776184,3,DEK
1.338170132537278e-6,0.5252586440558232,0.609,0.498,0.04897836502099691,3,NDUFA1
1.4556956309869904e-6,0.8096082013698758,0.295,0.186,0.053279915789754835,3,EPN1
1.4845511166498177e-6,0.796504508324407,0.295,0.19,0.054336055420499976,3,RNASEH2C
1.5348543665380965e-6,0.5731844710588729,0.376,0.256,0.05617720466966087,3,FBXO7
1.5454404337797642e-6,0.743368819714449,0.303,0.197,0.05656466531677315,3,CYP51A1
1.5581403842404408e-6,0.577729346399073,0.394,0.276,0.05702949620358437,3,SIPA1
1.6499620544658968e-6,0.2956171285285052,0.904,0.869,0.06039026115550629,3,PPDPF
1.6944481222741178e-6,0.4649355081930703,0.541,0.428,0.06201849572335499,3,WIPF1
1.7766586356142796e-6,0.4855704902330786,0.567,0.457,0.06502748272211825,3,KRTCAP2
1.8167467201155516e-6,0.4146096638545093,0.425,0.299,0.0664947467029493,3,MAP3K1
1.9591917716313577e-6,0.6929160035863262,0.329,0.222,0.07170837803347932,3,UNC93B1
1.985248029558795e-6,0.4390774734418331,0.443,0.32,0.07266206312988145,3,STK24
2.0256260870601025e-6,0.5908338501349479,0.29,0.182,0.07413994041248681,3,TTC19
2.073268995090743e-6,0.6829925582886773,0.298,0.19,0.07588371848931628,3,SERPINB6
2.1917000350191336e-6,0.6629242606464705,0.308,0.198,0.08021841298173531,3,UPF3A
2.1961589168272406e-6,0.6325694523064745,0.267,0.164,0.08038161251479384,3,ZNF655
2.4450331426006366e-6,0.7449792882325508,0.285,0.182,0.0894906580523259,3,TPM4
2.542374777104798e-6,0.7040126179877821,0.301,0.197,0.09305345921681271,3,DCXR
2.741704806886306e-6,0.5398372533285568,0.557,0.451,0.10034913763684568,3,PKM
2.7723306260435392e-6,0.5479648726290696,0.373,0.256,0.10147007324381958,3,PIP4K2A
3.0317086054308136e-6,0.7219432910537377,0.272,0.172,0.11096356666737321,3,RPS4Y1
3.107784557597414e-6,0.657386177168968,0.303,0.197,0.11374802259262294,3,RPN2
3.1264437540898752e-6,0.6809686214394494,0.285,0.179,0.11443096784344352,3,SRM
3.141561342201896e-6,0.3082085989475596,0.863,0.829,0.1149842866859316,3,CALM1
3.1640832330006306e-6,0.5160888980233516,0.422,0.311,0.11580861041105608,3,PPM1K
3.187364671916769e-6,0.6757661495143876,0.269,0.167,0.11666073435682567,3,ARPC5
3.4198864713189988e-6,0.5669218029545766,0.332,0.22,0.12517126473674667,3,KIF2A
3.454896332387571e-6,0.6801729422294062,0.256,0.157,0.12645266066171748,3,GPAA1
3.7534327729893415e-6,0.5261601466110571,0.57,0.464,0.13737939292418289,3,ICAM3
3.8074347899842252e-6,0.561866317463256,0.264,0.16,0.13935592074821262,3,VPS36
3.862123174822716e-6,0.5994746192203917,0.37,0.261,0.14135757032168622,3,OSTF1
4.724800147635749e-6,0.5696371941873394,0.254,0.157,0.17293241020361605,3,PRRC2A
4.789081413164405e-6,0.6411796083559518,0.277,0.175,0.17528516880323036,3,EDRF1
4.795423765730736e-6,0.6517961346177841,0.474,0.37,0.17551730524951065,3,CTSH
4.804163253628122e-6,0.5446758549362544,0.251,0.155,0.1758371792460429,3,PIK3CD
5.03258661802874e-6,0.5629461006328681,0.342,0.23,0.1841977028064699,3,CASP8
5.085602095386093e-6,0.7258259531461184,0.251,0.157,0.18613812229322638,3,RASSF2
5.4280996249484415e-6,0.34795696739680104,0.433,0.309,0.1986738743727379,3,CCND3
5.537988601185158e-6,0.525236552992068,0.427,0.312,0.20269592079197796,3,TXNL4A
5.91378529067288e-6,0.5255729916269967,0.381,0.264,0.21645045542391808,3,TBCB
6.076582297842903e-6,0.7693758949183356,0.293,0.197,0.22240898868334807,3,RAB5IF
6.675121235737798e-6,0.4573128665545295,0.655,0.562,0.24431611234923914,3,SSR4
6.687706041073197e-6,0.5270683550554855,0.288,0.182,0.24477672880932008,3,UHMK1
6.737498684302e-6,0.35737732489855945,0.658,0.539,0.2465991893441375,3,ANP32B
6.790461431835325e-6,0.4243219018830959,0.358,0.242,0.24853767886660474,3,EIF4G3
6.847793044611855e-6,0.42031041948316744,0.565,0.447,0.2506360732258385,3,SH3BGRL
6.994761521543727e-6,0.6435461518369325,0.453,0.351,0.256015266450022,3,GNB2
7.212798704022174e-6,0.5643022754321222,0.368,0.256,0.2639956453659156,3,NDUFA2
7.410820215875648e-6,0.45019328831908945,0.298,0.193,0.2712434307212646,3,FARP2
8.262969164503743e-6,0.6644729873882709,0.365,0.26,0.3024329343900015,3,LAMTOR5
8.345680279534273e-6,0.4984576524494192,0.326,0.215,0.30546024391123394,3,ATP8A1
9.702097332732118e-6,0.5283728545110336,0.43,0.316,0.35510646447532823,3,NEDD8
9.991504916300584e-6,0.6259171454884148,0.301,0.206,0.3656990714415177,3,CREM
1.0521405599593862e-5,0.7358453444167884,0.288,0.188,0.38509396635073495,3,NCR3
1.2452455110251999e-5,0.47902616564669925,0.505,0.4,0.4557723094903334,3,NDUFA11
1.2714902478810235e-5,0.5059976747850335,0.316,0.209,0.4653781456269334,3,NDUFV2
1.3333674312156122e-5,0.459621464613104,0.474,0.361,0.4880258134992262,3,MSN
1.580126692512016e-5,0.4267487123535737,0.536,0.423,0.578342170726323,3,MIS18BP1
1.611376241699157e-5,0.4463930457140581,0.448,0.342,0.5897798182243085,3,EMD
1.6160510211360487e-5,0.2690299237713725,0.321,0.221,0.5914908342460051,3,PPP1R16B
1.7438816610715936e-5,0.49729043007934504,0.712,0.656,0.638278126768814,3,ATP6V0C
1.8011107119374166e-5,0.4674400862489778,0.438,0.322,0.6592245316762139,3,ADD1
1.827866884129927e-5,0.36404204799529993,0.541,0.424,0.6690175582603946,3,SSH2
1.9224263993446767e-5,0.46604803079524326,0.251,0.157,0.7036272864241451,3,SCAMP2
1.993398251727768e-5,0.46242182824427747,0.347,0.239,0.7296036941148805,3,UBAC2
2.0594940318011467e-5,0.5473163690817222,0.365,0.259,0.7537954105795377,3,SSNA1
2.266451660626102e-5,0.5639791399009086,0.495,0.382,0.8295439723057596,3,TBC1D5
2.2721183769188053e-5,0.7066369761788468,0.259,0.17,0.8316180471360519,3,ZNF106
2.287149010497781e-5,0.2927154225262052,0.718,0.634,0.8371194093322928,3,YWHAB
2.5043021106567656e-5,0.6613709238618191,0.402,0.3,0.9165996155214827,3,GGA2
2.5864509834498466e-5,0.5961413018332613,0.35,0.247,0.9466669244524784,3,TMEM230
2.62148534392761e-5,0.270830916552363,0.741,0.643,0.9594898507309446,3,COX6A1
2.6289784597711442e-5,0.6201883380089063,0.313,0.22,0.9622324060608365,3,UBE2K
2.7010550369820587e-5,0.5671345674990558,0.365,0.261,0.9886131540858033,3,AP2M1
2.7250160782472515e-5,0.4722661449002427,0.36,0.25,0.9973831347992765,3,ORAI2
2.895341198320691e-5,0.45087682798047246,0.334,0.231,1,3,UNC119
2.948947508603695e-5,0.5147729010338602,0.345,0.244,1,3,ANAPC5
3.053682893952455e-5,0.38987521123175356,0.549,0.434,1,3,NDUFA3
3.062143929381815e-5,0.4223867958242069,0.43,0.321,1,3,WAS
3.2435218964477115e-5,0.2560117118005117,0.44,0.322,1,3,OSBPL8
3.358962754817183e-5,0.5493266326411079,0.339,0.241,1,3,SUMO3
3.5989433292256286e-5,0.5194009707308189,0.275,0.183,1,3,TMF1
3.613844607667509e-5,0.42350040101108377,0.295,0.196,1,3,NUP210
3.669758876124868e-5,0.5061292290400988,0.438,0.341,1,3,FMNL1
3.67617338788995e-5,0.5261852100052229,0.396,0.286,1,3,NDUFB10
3.6984796699900825e-5,0.5000754998244262,0.409,0.321,1,3,FP671120.4
3.844888500734417e-5,0.2670325028661291,0.839,0.792,1,3,ACTG1
3.881488221706893e-5,0.5929255580217678,0.321,0.225,1,3,MMP24OS
3.961346701383173e-5,0.40188746633829253,0.627,0.518,1,3,PPIB
4.0363333710257466e-5,0.6346287072149533,0.272,0.18,1,3,UBE2L6
4.089422018308438e-5,0.4708806818103392,0.28,0.189,1,3,AP3B1
4.144693169547762e-5,0.6718659568773735,0.272,0.184,1,3,POLE4
4.2722055188998535e-5,0.613776839104929,0.262,0.177,1,3,ZNF10
4.3725153568528756e-5,0.7172706108067453,0.337,0.238,1,3,NDUFB7
4.392440530508004e-5,0.4434319861067627,0.554,0.439,1,3,TOMM6
4.4454124696133205e-5,0.3851517080847452,0.497,0.394,1,3,GPS2
4.5062635876535105e-5,0.6818921810365134,0.267,0.177,1,3,PIN1
4.640313590801433e-5,0.2931261695273414,0.539,0.426,1,3,IKZF3
4.8236059021864e-5,0.5886054280647879,0.386,0.287,1,3,MAZ
4.977713127907726e-5,0.511652934716435,0.275,0.178,1,3,PRMT2
5.113254589813092e-5,0.39835710424237514,0.557,0.448,1,3,CSNK2B
5.1500298692330647e-5,0.41475764298212653,0.381,0.284,1,3,PRKD3
5.203018475076286e-5,0.7351446980155434,0.275,0.185,1,3,FP236383.3
5.352745093072283e-5,0.42532667681544245,0.516,0.396,1,3,CIITA
5.559675357622952e-5,0.4467228780020741,0.51,0.406,1,3,SERBP1
5.898074908569077e-5,0.27463524473592194,0.777,0.699,1,3,GPSM3
6.11488121155936e-5,0.5637723959932274,0.36,0.265,1,3,HPS1
6.16768543069586e-5,0.4813754193920474,0.334,0.235,1,3,SETX
6.502336914722352e-5,0.3177277746016738,0.674,0.563,1,3,SP110
6.919024117658981e-5,0.4544147604886323,0.541,0.444,1,3,ANKRD11
6.959968028036508e-5,0.5968963376535825,0.321,0.223,1,3,ANAPC11
6.985422500923318e-5,0.5456805367907638,0.251,0.162,1,3,VDAC1
7.142397611777817e-5,0.47542924193535485,0.337,0.24,1,3,PTPRA
7.368560301035984e-5,0.4805097451079635,0.402,0.301,1,3,ARF5
7.492820159928289e-5,0.38471569658997784,0.28,0.182,1,3,SEC31A
7.532086204478964e-5,0.5336722162595047,0.282,0.188,1,3,RAB4B
8.004601555271194e-5,0.5067908888152454,0.528,0.453,1,3,IDI1
8.201156131166063e-5,0.5613289588296007,0.311,0.223,1,3,POLR2J
8.760820418179784e-5,0.4565675502289466,0.376,0.276,1,3,SUN2
9.632723037318487e-5,0.35669184627996986,0.306,0.204,1,3,BNIP3L
1.1026549249361703e-4,0.32109046457659796,0.622,0.518,1,3,HCLS1
1.2055991750372283e-4,0.4828394115400238,0.345,0.258,1,3,ALKBH5
1.2647798001555268e-4,0.5247898979760675,0.358,0.266,1,3,ERGIC3
1.2761326081831497e-4,0.7641611690849199,0.598,0.582,1,3,HLA-DQA2
1.2987101463649893e-4,0.5643048876728369,0.324,0.233,1,3,PPP4C
1.3316501119868518e-4,0.4132877893421708,0.376,0.274,1,3,ZBTB7A
1.4252053801377813e-4,0.5097757540671403,0.269,0.186,1,3,ATF6B
1.4332487387872067e-4,0.37758139071641406,0.624,0.51,1,3,FCHSD2
1.4385846465185943e-4,0.5274769386005614,0.264,0.18,1,3,SPTBN1
1.5124386665697211e-4,0.5894762450101787,0.251,0.168,1,3,MRPL43
1.5457853294141314e-4,0.447661708067616,0.303,0.214,1,3,MAN2B1
1.6774008411015977e-4,0.2546877485975849,0.329,0.23,1,3,USP24
1.6943389362816073e-4,0.34397261283836944,0.435,0.331,1,3,SLC44A2
1.7853861677761857e-4,0.29697526056426393,0.715,0.612,1,3,ANKRD12
1.9030583629989618e-4,0.45573881241079794,0.386,0.294,1,3,PDS5A
1.987983643471668e-4,0.47201280652546196,0.394,0.302,1,3,PGLS
2.091139647769703e-4,0.379463186149601,0.402,0.3,1,3,MED13L
2.1426780244873864e-4,0.43331132572173403,0.316,0.223,1,3,VAV3
2.1870076609403384e-4,0.3148094661255497,0.604,0.501,1,3,CDC37
2.2361438674751465e-4,0.2577821133970802,0.549,0.436,1,3,ENSA
2.2471895066140788e-4,0.5903588538358775,0.293,0.214,1,3,CANX
2.2894468974233464e-4,0.45500811697509436,0.321,0.237,1,3,SMARCA2
2.3096411231311715e-4,0.3848645754820396,0.417,0.324,1,3,CDK5RAP3
2.416876287012748e-4,0.4611246624713804,0.316,0.226,1,3,CYB5R3
2.4510564445264535e-4,0.44749012560331447,0.404,0.304,1,3,ATP5MF
2.465525216088763e-4,0.47628592890639565,0.269,0.186,1,3,MKRN1
2.4713793989959877e-4,0.5974523323492051,0.267,0.186,1,3,UBN1
2.513250938606639e-4,0.4150359187731172,0.466,0.38,1,3,ATP6V1F
2.564477056495205e-4,0.5363085827882326,0.347,0.258,1,3,POLR2E
2.690639225670123e-4,0.5646540634564332,0.303,0.22,1,3,TMUB1
2.697663802685368e-4,0.447045050044511,0.381,0.289,1,3,DMXL1
2.761917010842847e-4,0.5305621149652766,0.256,0.177,1,3,SLBP
2.8425208512376614e-4,0.5098662724240873,0.269,0.186,1,3,FKBP1A
2.9480828279758356e-4,0.437320224276413,0.293,0.206,1,3,C18orf32
3.018030185142173e-4,0.3594018173536226,0.456,0.357,1,3,PARK7
3.130612816066822e-4,0.5691008974451209,0.319,0.232,1,3,BLOC1S2
3.1592692567075057e-4,0.7486415256033676,0.63,0.556,1,3,RHOB
3.1785125511510945e-4,0.37735169236150357,0.446,0.352,1,3,ATP5F1A
3.1990954447804913e-4,0.4560194230564303,0.435,0.349,1,3,APH1A
0.00033421606334737035,0.4390376590228935,0.383,0.288,1,3,NUDT4
3.344307037869208e-4,0.3272046650361341,0.622,0.543,1,3,ATP6V1G1
3.4022498922418464e-4,0.40915046837417596,0.259,0.179,1,3,WDFY2
3.4157755223797966e-4,0.3469962666993514,0.345,0.254,1,3,BMP2K
3.4410624014826217e-4,0.4720106881410927,0.269,0.186,1,3,TRIM44
3.451362331911016e-4,0.30333953028303107,0.642,0.563,1,3,TAF10
3.4893226071448476e-4,0.46950388201187376,0.368,0.283,1,3,PPHLN1
3.5974660065694235e-4,0.44620539164095596,0.339,0.259,1,3,GPI
3.6012493657952517e-4,0.3528469886002669,0.425,0.323,1,3,MCUB
0.00036527578238173983,0.7636183474833349,0.394,0.316,1,3,IFITM1
3.701173120858313e-4,0.3944580319530125,0.311,0.22,1,3,GTF2E2
3.724229819149645e-4,0.48874510319532977,0.293,0.205,1,3,BTK
4.002459027607385e-4,0.3691863549996899,0.464,0.362,1,3,SPIB
4.0156457097574827e-4,0.5487204455094888,0.256,0.182,1,3,CNIH1
4.1465236389672075e-4,0.4463845747506845,0.456,0.36,1,3,TERF2IP
4.1517410580179005e-4,0.272289563329168,0.637,0.526,1,3,KRT10
4.266089090332815e-4,0.4929949034453795,0.306,0.219,1,3,VPS13B
4.4416673337960706e-4,0.4257249013294844,0.415,0.328,1,3,RABGEF1
4.505442501446489e-4,0.5792428927773197,0.29,0.213,1,3,NUB1
4.534338828846934e-4,0.43814586612689366,0.352,0.263,1,3,DBF4
4.53672428189517e-4,0.5488280651433212,0.259,0.18,1,3,HHEX
4.6217788725723044e-4,0.263056642712058,0.495,0.395,1,3,ARHGAP4
4.63235522055864e-4,0.4816210077644367,0.339,0.25,1,3,OTUD1
4.8205864762542963e-4,0.4086333095346517,0.256,0.175,1,3,TMEM248
4.987916937118171e-4,0.3564623175991577,0.477,0.386,1,3,MYLIP
5.099650020147652e-4,0.5771535681724885,0.332,0.253,1,3,MIEN1
5.156804543548692e-4,0.5711570971930424,0.288,0.209,1,3,TMED4
5.175888055846467e-4,0.3119726016790322,0.503,0.417,1,3,SEPTIN9
5.182968804994529e-4,0.3811006444552538,0.28,0.195,1,3,ZBTB38
5.304045995484434e-4,0.45664651986353977,0.262,0.183,1,3,U2AF1L4
5.424222363816239e-4,0.5268640646638654,0.352,0.272,1,3,COPS9
5.48255937043166e-4,0.33136864208736505,0.427,0.333,1,3,BLNK
5.605450314474954e-4,0.3511867983746845,0.254,0.175,1,3,HEXA
5.62714796091413e-4,0.43964716045759633,0.378,0.291,1,3,LAMTOR1
5.746266689144342e-4,0.35043541630162556,0.319,0.229,1,3,IRF9
5.754769771517159e-4,0.32530065502915173,0.666,0.571,1,3,PABPN1
5.886287133159481e-4,0.41468863556550795,0.332,0.251,1,3,EHMT1
5.917686549216506e-4,0.43915342547725406,0.298,0.214,1,3,PPP2R5C
6.13093350915569e-4,0.310431486844265,0.676,0.618,1,3,SET
6.218223911493452e-4,0.27827877256162215,0.311,0.222,1,3,PPM1G
6.54256244168782e-4,0.7407641905970113,0.36,0.286,1,3,HSPB1
6.626766227807592e-4,0.41953067594781923,0.541,0.457,1,3,IGKC
6.709447747707425e-4,0.5167296149498528,0.267,0.189,1,3,WDR1
7.032397135836596e-4,0.34676514687923216,0.376,0.289,1,3,LAMP1
7.253009781793996e-4,0.40857120794053786,0.272,0.194,1,3,CYB5R4
7.361769774962518e-4,0.2739539519260803,0.552,0.458,1,3,LPP
7.850910881420337e-4,0.3758533806183172,0.277,0.198,1,3,DOCK11
7.950415805003661e-4,0.4120140660221263,0.308,0.225,1,3,UGCG
8.037477047044222e-4,0.3750132007642194,0.492,0.407,1,3,PLEKHM2
8.172912983632981e-4,0.4619256327234656,0.492,0.404,1,3,UPF2
8.208933974610444e-4,0.37792280819933566,0.601,0.499,1,3,TBC1D10C
8.387528099308373e-4,0.711427769850351,0.658,0.644,1,3,NR4A2
8.617061878783706e-4,0.42717016034208,0.35,0.262,1,3,RNF145
9.071398227658363e-4,0.49948414958207155,0.326,0.25,1,3,NAA38
9.179247803466703e-4,0.34125042933609995,0.417,0.322,1,3,C9orf78
9.222219918582783e-4,0.2533921346431086,0.321,0.234,1,3,TRIM38
9.313747942212685e-4,0.5413315954845033,0.422,0.354,1,3,TENT5C
0.0010529689739808186,0.29953199623057963,0.513,0.422,1,3,PDIA3
0.0010584178531735506,0.3969077657566212,0.425,0.349,1,3,ENO1
0.001068325168006551,0.5537719999167894,0.267,0.194,1,3,MAD1L1
0.0011286708861292325,0.37289341431147377,0.345,0.269,1,3,DNAJC15
0.0011387714810450528,0.5641840498123465,0.295,0.224,1,3,RNF139
0.0011497060105364206,0.4405822789724777,0.277,0.204,1,3,SNAP23
0.0011501375487060423,0.3968842544336164,0.262,0.187,1,3,MAP4K5
0.0011682819428813441,0.4625334748587588,0.339,0.262,1,3,LAPTM4A
0.001187262925466608,0.48855505316584236,0.275,0.199,1,3,NRDC
0.0011946952232467362,0.4517118034738402,0.272,0.193,1,3,NDUFS8
0.001204753668954627,0.3599891290100059,0.28,0.203,1,3,RAPGEF6
0.0012475109666440925,0.3893374100218264,0.466,0.395,1,3,PAK2
0.0012570863183774478,0.36123901359718613,0.326,0.246,1,3,HOOK3
0.0012709800740503964,0.4329931280007715,0.272,0.195,1,3,RPS19BP1
0.0013305688884888978,0.2509007874975724,0.697,0.61,1,3,HIST1H4C
0.0013318383337155727,0.4460051745874189,0.337,0.252,1,3,FBXW7
0.0013554923056268283,0.31492909149350923,0.632,0.546,1,3,UBE2D2
0.0013581200888851416,0.31092589748640187,0.56,0.485,1,3,PSMB9
0.001378204898444544,0.29713679815924665,0.402,0.311,1,3,UQCRQ
0.001547724296360914,0.3422436113133772,0.391,0.303,1,3,H2AFZ
0.001555969055333843,0.4656284825815487,0.35,0.273,1,3,PKN1
0.0016046853550585251,0.3636600450336396,0.347,0.269,1,3,MDH2
0.0016431852454454614,0.3572372831135482,0.256,0.184,1,3,IGHM
0.001711331078564119,0.5765117100557979,0.267,0.199,1,3,FBXW5
0.0017234859420394801,0.4896845771939877,0.321,0.249,1,3,DDAH2
0.001803688914358396,0.4088536535979588,0.319,0.238,1,3,IL16
0.0018474227192632764,0.2738829110253623,0.409,0.329,1,3,CPSF6
0.0019088300946400677,0.27836741133436754,0.363,0.279,1,3,STIM2
0.0019447191124246145,0.40328752391549483,0.301,0.225,1,3,UQCRC1
0.002067261797210823,0.31961457538786076,0.627,0.57,1,3,EDF1
0.0021556623894647274,0.49361813840199353,0.565,0.495,1,3,BCAS2
0.002177566932278956,0.25617470343443915,0.567,0.48,1,3,NDUFA13
0.002320594672952514,0.2726225908229246,0.391,0.306,1,3,TRAK1
0.0024165377133345306,0.2693523875850587,0.42,0.35,1,3,CNOT2
0.0025656150761675877,0.25889114803687896,0.645,0.587,1,3,GPX4
0.002698299436251835,0.45354453948299867,0.251,0.184,1,3,NAXE
0.0027639736773796032,0.3637743029134566,0.259,0.189,1,3,P4HB
0.0028849423372986635,0.2834047996543567,0.534,0.45,1,3,C9orf16
0.0029859413736537275,0.5106930203487476,0.308,0.241,1,3,TSPO
0.0030335469260298073,0.4265189275883927,0.254,0.185,1,3,RAB8A
0.003052753536174679,0.49260868627693727,0.313,0.245,1,3,HECTD1
0.0031284315730707463,0.3921699746092787,0.254,0.186,1,3,ASCC3
0.0031563673961478435,0.4521078871381078,0.29,0.221,1,3,TAP1
0.0031650816404410324,0.27536701541756703,0.482,0.398,1,3,ZRANB2
0.003192847469186393,0.2943057482129267,0.332,0.257,1,3,PDCD6IP
0.003297120776223829,0.28873011319881964,0.368,0.294,1,3,ZC3HAV1
0.003343945571943322,0.4564268953272248,0.254,0.184,1,3,ADIPOR1
0.0033721470085093567,0.3729464524140611,0.275,0.207,1,3,ZNF148
0.003526766037493094,0.4638944886273715,0.251,0.188,1,3,ZNRF2
0.003594002126256301,0.30834859556869415,0.376,0.301,1,3,PPP1CC
0.0037203065091843306,0.3120560813162273,0.376,0.292,1,3,HMGB2
0.004160032146453031,0.30177294919542036,0.487,0.408,1,3,GYPC
0.004314480330794119,0.3162255060211654,0.487,0.405,1,3,ARL6IP1
0.004453822024193704,0.37524380099495613,0.254,0.185,1,3,DCTN3
0.00455920833401703,0.32335543119257076,0.332,0.259,1,3,HSF1
0.004568645511141698,0.39562863045618085,0.358,0.283,1,3,ORMDL1
0.004900784905471155,0.3181689470643368,0.484,0.419,1,3,SCIMP
0.004941797026213147,0.2920705387594246,0.391,0.314,1,3,IK
0.005193957625486014,0.4201918140399137,0.267,0.203,1,3,URM1
0.005299294344386631,0.3765620082984828,0.28,0.214,1,3,SHFL
0.00530541946173078,0.4028107092408726,0.256,0.195,1,3,SPG11
0.005358375513198482,0.32567963962846536,0.464,0.389,1,3,REX1BD
0.005682725389641757,0.58310322019492,0.433,0.375,1,3,RBM38
0.005927595670702882,0.4291651360104657,0.277,0.209,1,3,TAP2
0.006120979674698042,0.2520070445772149,0.461,0.377,1,3,C19orf53
0.0061569631875130724,0.3100967524536077,0.466,0.398,1,3,MAP2K2
0.0067081076729246175,0.2773534588944202,0.303,0.236,1,3,KANSL1
0.006726501686688385,0.30810811182134623,0.28,0.209,1,3,POLR2G
0.006880825438822777,0.39441098308493483,0.311,0.25,1,3,PTOV1
0.0069385083663103765,0.41421819154869677,0.321,0.258,1,3,PHYKPL
0.007366338170312222,0.3353267536713362,0.427,0.353,1,3,SSU72
0.0076344319836997585,0.5681962253370486,0.329,0.265,1,3,TUBA4A
0.007789761043389805,0.2559356169272117,0.251,0.192,1,3,AATF
0.0077923507770430635,0.3302731858678355,0.334,0.261,1,3,HADHA
0.007878153091267577,0.33673388093703704,0.326,0.256,1,3,RAB11B
0.008209180838097822,0.3708690413135914,0.267,0.205,1,3,ERC1
